timestamp_ms,ax,ay,az,gx,gy,gz
0,1780652263,-0.531499981880188,0.6991000175476074,9.00220012664795,0.00559999980032444,0.006099999882280827,-0.0005000000237487257
10,1780652263,-0.5052000284194946,0.6847000122070312,8.994999885559082,0.0044999998062849045,0.0044999998062849045,-0.002400000113993883
20,1780652263,-0.49799999594688416,0.6776000261306763,9.004599571228027,0.006099999882280827,0.008500000461935997,-0.0031999999191612005
30,1780652263,-0.5099999904632568,0.6800000071525574,9.011799812316895,0.006099999882280827,0.009600000455975533,-0.003700000001117587
40,1780652263,-0.5123999714851379,0.6991000175476074,8.987799644470215,0.00559999980032444,0.010099999606609344,-0.0035000001080334187
50,1780652263,-0.5577999949455261,0.6776000261306763,8.97350025177002,0.0035000001080334187,0.00930000003427267,-0.0044999998062849045
60,1780652263,-0.5601999759674072,0.6800000071525574,8.987799644470215,0.0003000000142492354,0.00430000014603138,-0.00430000014603138
70,1780652263,-0.5267000198364258,0.656000018119812,9.009400367736816,0.0005000000237487257,0.0035000001080334187,-0.0052999998442828655
80,1780652263,-0.531499981880188,0.6679999828338623,8.99020004272461,0.0027000000700354576,0.004000000189989805,-0.004000000189989805
90,1780652263,-0.5099999904632568,0.646399974822998,8.999799728393555,0.005100000184029341,0.0035000001080334187,-0.0035000001080334187
100,1780652263,-0.49799999594688416,0.6822999715805054,8.968700408935547,0.00559999980032444,0.005900000222027302,-0.002899999963119626
110,1780652263,-0.49320000410079956,0.7038999795913696,8.99020004272461,0.0066999997943639755,0.010400000028312206,-0.0010999999940395355
120,1780652263,-0.5195000171661377,0.6919000148773193,8.994999885559082,0.005100000184029341,0.012299999594688416,-0.0015999999595806003
130,1780652263,-0.5626000165939331,0.6966999769210815,8.99020004272461,0.0035000001080334187,0.010900000110268593,-0.0031999999191612005
140,1780652263,-0.5770000219345093,0.6704000234603882,8.992600440979004,0.0027000000700354576,0.006899999920278788,-0.0027000000700354576
150,1780652263,-0.5339000225067139,0.6919000148773193,8.987799644470215,0.004000000189989805,0.005100000184029341,-0.002400000113993883
160,1780652263,-0.5027999877929688,0.6919000148773193,8.992600440979004,0.004000000189989805,0.0044999998062849045,-0.0010999999940395355
170,1780652263,-0.49320000410079956,0.6776000261306763,9.014200210571289,0.0035000001080334187,0.003700000001117587,-0.0015999999595806003
180,1780652263,-0.5004000067710876,0.6679999828338623,9.009400367736816,0.0027000000700354576,0.008799999952316284,-0.0027000000700354576
190,1780652263,-0.531499981880188,0.6607999801635742,8.992600440979004,0.0035000001080334187,0.009600000455975533,-0.002899999963119626
