timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.10754060745239258,-884.0,-21640.0,-9972.0,506.0,-663.0,178.0,-1548.0,8928.0,-14044.0,-695.0,-442.0,144.0
0.1663370132446289,-828.0,-21464.0,-10536.0,538.0,-11.0,-29.0,-1096.0,8936.0,-14620.0,-53.0,-500.0,306.0
0.2861168384552002,-1156.0,-21460.0,-10376.0,-283.0,426.0,57.0,-1036.0,9256.0,-14772.0,322.0,276.0,263.0
0.4072437286376953,-996.0,-21492.0,-10240.0,152.0,129.0,174.0,-1220.0,9204.0,-14244.0,-26.0,-87.0,164.0
0.4658691883087158,-1036.0,-22004.0,-8784.0,923.0,669.0,97.0,-2500.0,9792.0,-12396.0,370.0,-808.0,87.0
0.5877246856689453,-728.0,-24292.0,-4856.0,6858.0,1886.0,1411.0,-5496.0,10388.0,-4324.0,2794.0,-3453.0,95.0
0.7095630168914795,-2084.0,-20792.0,-6988.0,17151.0,11439.0,-1128.0,-6480.0,3580.0,568.0,19205.0,-10249.0,3614.0
0.7675104141235352,-6496.0,-17348.0,-8016.0,11842.0,32767.0,3805.0,6268.0,3728.0,-15240.0,32767.0,147.0,7312.0
0.8862476348876953,-13568.0,-16876.0,-6436.0,-11856.0,32767.0,3836.0,5892.0,4772.0,-23288.0,32767.0,1330.0,16059.0
1.005685806274414,-13664.0,-16588.0,-11204.0,4822.0,2141.0,948.0,4640.0,15604.0,-27816.0,3851.0,-1527.0,5613.0
1.0695762634277344,-14076.0,-15096.0,-11744.0,3543.0,-15172.0,-4270.0,6512.0,17948.0,-25928.0,-12129.0,-8339.0,-3111.0
1.1859135627746582,-16272.0,-16996.0,-9340.0,-8195.0,-15800.0,-2651.0,3052.0,15380.0,-21088.0,-24430.0,3427.0,-9134.0
1.3065698146820068,-12572.0,-18992.0,-6516.0,-4833.0,-28275.0,-2022.0,-2496.0,11404.0,-17448.0,-31586.0,1356.0,-12697.0
1.3668792247772217,-8940.0,-19444.0,-5512.0,-5415.0,-25626.0,-1306.0,-4164.0,9308.0,-11740.0,-29576.0,-141.0,-7027.0
1.4875364303588867,-508.0,-20680.0,-6528.0,-8853.0,-11938.0,1490.0,-4044.0,7736.0,-6800.0,-13983.0,7261.0,-2101.0
1.6063175201416016,-2192.0,-21812.0,-7488.0,-2144.0,-3947.0,-634.0,-2312.0,9000.0,-9180.0,-4621.0,-676.0,-179.0
1.665881633758545,-2216.0,-20156.0,-8568.0,-797.0,-549.0,-129.0,-2300.0,10112.0,-12288.0,-1670.0,-1415.0,-397.0
1.7863056659698486,-1520.0,-20692.0,-8240.0,-1689.0,-937.0,-25.0,-1768.0,9988.0,-13808.0,-557.0,2236.0,-563.0
1.9060266017913818,-1672.0,-20392.0,-8648.0,-1292.0,-197.0,-300.0,-596.0,10372.0,-14524.0,147.0,1587.0,-1099.0
1.966092824935913,-1704.0,-21088.0,-9336.0,-2203.0,-653.0,-283.0,-124.0,9352.0,-16412.0,-306.0,1271.0,-2360.0
