timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.042324066162109375,-9044.0,-20600.0,-10968.0,-575.0,-1048.0,-1558.0,380.0,14092.0,-18144.0,-994.0,-763.0,-1705.0
0.16262030601501465,-8920.0,-20876.0,-11292.0,-1679.0,-78.0,-2559.0,-400.0,13984.0,-17584.0,-164.0,-385.0,-2709.0
0.28563499450683594,-9308.0,-21428.0,-10488.0,-2395.0,368.0,-2700.0,-1812.0,14448.0,-17332.0,602.0,1466.0,-2539.0
0.34242987632751465,-7880.0,-21676.0,-11776.0,-1350.0,1379.0,-2632.0,-1492.0,13520.0,-17996.0,1616.0,963.0,-1106.0
0.583197832107544,-8444.0,-22020.0,-11408.0,-2493.0,2679.0,-1594.0,-1508.0,14156.0,-18296.0,1268.0,1113.0,-462.0
0.5832352638244629,-7956.0,-21868.0,-12312.0,343.0,616.0,-1808.0,-1480.0,13632.0,-18436.0,870.0,-1665.0,-519.0
0.6429235935211182,-7364.0,-21456.0,-12284.0,-998.0,1479.0,-1355.0,-632.0,13388.0,-18476.0,1026.0,616.0,-380.0
0.7627060413360596,-7512.0,-21908.0,-12664.0,-824.0,-234.0,-1994.0,756.0,13188.0,-18600.0,202.0,-47.0,-2406.0
0.8829269409179688,-6792.0,-21356.0,-12896.0,-2009.0,-1685.0,-4016.0,1476.0,11916.0,-18156.0,-534.0,-422.0,-7138.0
0.94759202003479,-5336.0,-21392.0,-13252.0,-1117.0,-3205.0,-5544.0,668.0,9184.0,-18400.0,-1507.0,-6399.0,-11722.0
1.085251808166504,-4348.0,-21272.0,-13368.0,-3957.0,-5765.0,-7722.0,316.0,6756.0,-17572.0,-3971.0,-1562.0,-12777.0
1.1823234558105469,-2176.0,-21972.0,-14696.0,-6216.0,-5583.0,-8584.0,-308.0,4436.0,-17888.0,-5013.0,1985.0,-12449.0
1.2439706325531006,64.0,-23504.0,-16440.0,-4171.0,-6158.0,-6427.0,-2776.0,1628.0,-18408.0,-5671.0,-1040.0,-11078.0
1.3627240657806396,236.0,-22960.0,-17072.0,-1659.0,-6661.0,-4116.0,-1768.0,1116.0,-17476.0,-6346.0,-3826.0,-6126.0
1.4825758934020996,1152.0,-22396.0,-17408.0,331.0,-5955.0,-2001.0,812.0,504.0,-16576.0,-4695.0,-5279.0,-1594.0
1.5425550937652588,1772.0,-21420.0,-17664.0,353.0,-2373.0,-1425.0,2804.0,28.0,-16320.0,-1908.0,-3340.0,28.0
1.6623382568359375,2088.0,-21120.0,-17728.0,-359.0,36.0,-2528.0,3264.0,-40.0,-16548.0,362.0,14.0,-547.0
1.782891035079956,2320.0,-21408.0,-17684.0,-91.0,796.0,-3768.0,3284.0,40.0,-16996.0,1364.0,10.0,-1887.0
1.8447222709655762,3040.0,-20852.0,-18032.0,-22.0,508.0,-3668.0,2912.0,-124.0,-17736.0,901.0,596.0,-2366.0
1.9627985954284668,3500.0,-20916.0,-18720.0,334.0,214.0,-2497.0,2424.0,-788.0,-17896.0,574.0,-960.0,-2276.0
2.082646369934082,3940.0,-20380.0,-17872.0,-407.0,652.0,-1847.0,3304.0,-756.0,-17544.0,689.0,-181.0,-1650.0
2.1422786712646484,4144.0,-20152.0,-17460.0,-967.0,391.0,-1132.0,3288.0,-476.0,-16884.0,43.0,80.0,-1280.0
2.262485980987549,4364.0,-20108.0,-17344.0,-156.0,-656.0,-321.0,3568.0,-860.0,-16620.0,-719.0,-514.0,-940.0
2.390029191970825,4340.0,-19716.0,-17796.0,-46.0,-793.0,-106.0,3856.0,-1032.0,-16560.0,-825.0,-672.0,-221.0
2.4423179626464844,4472.0,-19872.0,-17832.0,80.0,-486.0,122.0,3912.0,-1504.0,-16824.0,-313.0,-116.0,-100.0
2.5633392333984375,4520.0,-20204.0,-18200.0,-61.0,-101.0,58.0,4052.0,-1592.0,-16760.0,-25.0,66.0,-18.0
2.683450937271118,4328.0,-20076.0,-17972.0,-12.0,21.0,150.0,4004.0,-1336.0,-16792.0,43.0,-126.0,55.0
2.7453038692474365,4368.0,-20108.0,-17932.0,-10.0,154.0,165.0,3864.0,-1320.0,-16752.0,44.0,-378.0,60.0
2.8646740913391113,4168.0,-20160.0,-17916.0,-81.0,108.0,93.0,4088.0,-1148.0,-16756.0,95.0,29.0,-5.0
2.9847025871276855,4048.0,-20176.0,-17928.0,-196.0,93.0,166.0,3936.0,-1120.0,-16920.0,44.0,14.0,4.0
3.0434675216674805,4344.0,-20176.0,-17792.0,-74.0,145.0,365.0,3636.0,-1392.0,-16656.0,81.0,-239.0,169.0
3.1627535820007324,4236.0,-20136.0,-17824.0,-210.0,346.0,566.0,3780.0,-1172.0,-16544.0,135.0,1.0,412.0
3.2822813987731934,4132.0,-20392.0,-17760.0,26.0,299.0,760.0,3712.0,-1240.0,-16636.0,268.0,78.0,473.0
3.342994451522827,3948.0,-20720.0,-17952.0,139.0,495.0,1155.0,3492.0,-1236.0,-16428.0,377.0,-68.0,704.0
3.4625370502471924,3664.0,-20784.0,-17752.0,570.0,633.0,1751.0,2844.0,-1016.0,-16440.0,645.0,-295.0,1494.0
