timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.0642082691192627,-6376.0,-23340.0,-9296.0,6046.0,-2738.0,838.0,820.0,5992.0,-6576.0,2229.0,-7215.0,-3326.0
0.18545246124267578,-2568.0,-21604.0,-6896.0,11908.0,7325.0,-8016.0,868.0,-1824.0,-1728.0,18159.0,-2241.0,-7600.0
0.24398469924926758,4488.0,-23400.0,-8780.0,13953.0,26153.0,-18406.0,-1100.0,-21208.0,1508.0,32767.0,-3548.0,-9736.0
0.3644866943359375,-3156.0,-29660.0,-20868.0,23133.0,32767.0,-31390.0,2848.0,-32768.0,-18688.0,32767.0,23224.0,-9762.0
0.4854776859283447,732.0,-32768.0,-18100.0,22104.0,32767.0,-32768.0,-6224.0,-32768.0,-32768.0,32767.0,2166.0,-10145.0
0.545039176940918,-6364.0,-28828.0,-18540.0,23689.0,22721.0,-32768.0,-6316.0,-18052.0,-32768.0,32767.0,-11001.0,-5896.0
0.664607048034668,-12028.0,-24096.0,-14756.0,4875.0,17135.0,-23384.0,-2376.0,6000.0,-32768.0,24391.0,-3148.0,-8512.0
0.7847883701324463,-14536.0,-21132.0,-11072.0,-4790.0,6316.0,-7170.0,-6168.0,15200.0,-32768.0,3446.0,6399.0,-4945.0
0.8443210124969482,-12260.0,-22240.0,-10416.0,-4758.0,-6699.0,4972.0,-7608.0,11936.0,-27896.0,-11829.0,1564.0,680.0
0.9644324779510498,-10680.0,-22468.0,-11020.0,-7047.0,-13299.0,14080.0,-5140.0,7252.0,-26684.0,-23589.0,-1120.0,6241.0
1.084244728088379,-8852.0,-24148.0,-12744.0,-10338.0,-20313.0,20851.0,-4656.0,528.0,-26144.0,-32097.0,1574.0,8932.0
1.1446104049682617,-9424.0,-25616.0,-14524.0,-10414.0,-28504.0,21355.0,-2564.0,-2832.0,-24664.0,-32768.0,-2322.0,9787.0
1.2642230987548828,-7544.0,-21988.0,-11628.0,-12782.0,-27425.0,22181.0,-316.0,-3572.0,-20980.0,-32768.0,3557.0,8993.0
1.3855807781219482,-5752.0,-22376.0,-13372.0,-15629.0,-20812.0,18911.0,-552.0,-4340.0,-16512.0,-32768.0,2936.0,5101.0
1.4442768096923828,-7548.0,-21508.0,-10672.0,-13219.0,-18884.0,9383.0,-604.0,-156.0,-9384.0,-24746.0,1289.0,2939.0
1.5671665668487549,-7480.0,-20704.0,-7544.0,-12116.0,-4065.0,5121.0,-1736.0,6652.0,-6748.0,-11989.0,3343.0,1814.0
1.6857695579528809,-9880.0,-21360.0,-9400.0,-2371.0,-2552.0,863.0,-1764.0,9752.0,-11404.0,-4816.0,-1301.0,806.0
