timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.0751657485961914,-1772.0,-22448.0,-10124.0,-3592.0,-21.0,197.0,-36.0,10972.0,-7924.0,1040.0,10275.0,-401.0
0.19640421867370605,-1372.0,-22120.0,-10596.0,-578.0,99.0,-522.0,-16.0,10980.0,-8716.0,369.0,4984.0,-370.0
0.25496888160705566,-1268.0,-21916.0,-11064.0,-662.0,801.0,-329.0,-880.0,10900.0,-9780.0,789.0,254.0,-250.0
0.43709731101989746,-1448.0,-21684.0,-10912.0,93.0,885.0,-577.0,-116.0,10896.0,-9768.0,592.0,419.0,-425.0
0.4958829879760742,-1512.0,-21732.0,-11200.0,-269.0,741.0,-332.0,-84.0,10984.0,-10524.0,643.0,675.0,-236.0
0.5550599098205566,-1460.0,-21636.0,-10912.0,-355.0,347.0,-59.0,-8.0,11116.0,-10728.0,245.0,1277.0,-446.0
0.6775188446044922,-1236.0,-21688.0,-11288.0,-452.0,-328.0,-221.0,-284.0,10792.0,-10868.0,-435.0,64.0,-680.0
0.7957775592803955,-1268.0,-21672.0,-11216.0,-745.0,-326.0,-207.0,-348.0,10372.0,-10740.0,-384.0,438.0,-763.0
0.8562989234924316,-968.0,-21996.0,-11244.0,-519.0,68.0,-19.0,-420.0,10244.0,-10412.0,-165.0,348.0,-314.0
0.9757513999938965,-1020.0,-21620.0,-11180.0,-537.0,336.0,124.0,-432.0,10224.0,-10432.0,379.0,597.0,-1.0
1.0964362621307373,-1196.0,-21900.0,-11216.0,-315.0,539.0,-55.0,-276.0,10316.0,-10656.0,606.0,987.0,-110.0
1.1550917625427246,-1212.0,-21768.0,-11368.0,-165.0,496.0,-97.0,-40.0,10360.0,-11204.0,461.0,597.0,-517.0
1.2752189636230469,-1284.0,-21852.0,-11756.0,-939.0,346.0,-121.0,-464.0,10168.0,-11660.0,268.0,2078.0,-883.0
