timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.04216766357421875,-4880.0,-22676.0,-14488.0,-175.0,329.0,-206.0,-336.0,7432.0,-20236.0,87.0,-3.0,-338.0
0.16150617599487305,-4960.0,-22656.0,-14252.0,-331.0,246.0,-698.0,-260.0,7592.0,-20308.0,199.0,96.0,-842.0
0.2826523780822754,-5500.0,-22692.0,-14376.0,-79.0,-878.0,-1069.0,-216.0,8056.0,-20436.0,-214.0,-414.0,-1812.0
0.3408944606781006,-5864.0,-22536.0,-14036.0,2.0,-2133.0,-1231.0,-408.0,8044.0,-20512.0,-858.0,-821.0,-2783.0
0.4624638557434082,-7684.0,-23596.0,-13380.0,1538.0,-3741.0,-329.0,-1868.0,10480.0,-20328.0,-1938.0,-1919.0,-3924.0
0.5209941864013672,-11980.0,-25940.0,-11784.0,7280.0,-9040.0,7906.0,-7596.0,14296.0,-20220.0,-4804.0,1090.0,-3211.0
0.6444954872131348,-6060.0,-29152.0,-11416.0,15257.0,-5807.0,23012.0,-27324.0,3140.0,-29548.0,-13518.0,-12898.0,16770.0
0.8206825256347656,-4876.0,-19728.0,-9268.0,12762.0,8317.0,25974.0,-21304.0,-11908.0,-28128.0,-13741.0,2144.0,32767.0
0.8209266662597656,-14996.0,-17404.0,-9900.0,8264.0,-7639.0,24537.0,13232.0,-4780.0,-16396.0,-5910.0,-24069.0,32767.0
0.9420652389526367,-3012.0,-6556.0,-8948.0,15055.0,7093.0,7968.0,32767.0,7872.0,-16896.0,3464.0,-18396.0,21326.0
1.0610623359680176,-11512.0,-7976.0,-10304.0,-9346.0,-6118.0,-11843.0,28208.0,14232.0,-16212.0,-3202.0,6520.0,-18486.0
1.1216795444488525,-14164.0,-17540.0,-8704.0,-16940.0,-59.0,-18068.0,13624.0,17396.0,-14752.0,830.0,12880.0,-32768.0
1.2417593002319336,-16776.0,-19832.0,-8416.0,-7918.0,4315.0,-18187.0,-1056.0,12692.0,-16440.0,1892.0,1277.0,-32768.0
1.3607885837554932,-10576.0,-21672.0,-12380.0,-4569.0,-10747.0,-17418.0,-3720.0,8008.0,-16240.0,1343.0,6798.0,-32422.0
1.427832841873169,-9148.0,-24968.0,-11440.0,-9904.0,7617.0,-11600.0,-8188.0,9484.0,-18104.0,4188.0,6456.0,-17401.0
1.541985273361206,-7376.0,-23044.0,-11716.0,376.0,-2749.0,-5767.0,-5956.0,10104.0,-18076.0,2572.0,-1368.0,-6545.0
1.6621286869049072,-7048.0,-22324.0,-12136.0,-4390.0,6067.0,-569.0,-3556.0,9480.0,-17996.0,2067.0,845.0,615.0
1.7210731506347656,-6080.0,-22568.0,-12868.0,81.0,-178.0,490.0,-2168.0,8236.0,-17840.0,839.0,461.0,1915.0
1.844940423965454,-5768.0,-22240.0,-12972.0,-592.0,1202.0,269.0,-564.0,7868.0,-17812.0,863.0,834.0,912.0
1.9630873203277588,-5756.0,-22400.0,-13320.0,-38.0,591.0,126.0,-900.0,7980.0,-18184.0,645.0,52.0,384.0
2.0806760787963867,-5704.0,-22256.0,-13372.0,-698.0,1222.0,33.0,-1336.0,7996.0,-17896.0,504.0,395.0,232.0
