timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.029742002487182617,-2824.0,-23236.0,-12604.0,-209.0,-1539.0,74.0,-1300.0,8268.0,-17496.0,40.0,2028.0,-4855.0
0.0894021987915039,-1160.0,-26480.0,-9864.0,5061.0,-7736.0,2302.0,-7136.0,9004.0,-17528.0,-5543.0,3129.0,-4876.0
0.21019816398620605,92.0,-26976.0,-6808.0,19252.0,-16305.0,-2494.0,-14584.0,5580.0,-19952.0,-13411.0,10778.0,-1614.0
0.33109235763549805,1688.0,-25992.0,-8408.0,30285.0,-10075.0,-3389.0,-16228.0,2196.0,-27348.0,-10932.0,-11030.0,13499.0
0.39067721366882324,1612.0,-15092.0,-13304.0,31275.0,32767.0,9297.0,-12700.0,-8592.0,-32768.0,-15724.0,-25946.0,32767.0
0.5115411281585693,-10268.0,-9756.0,-5976.0,16845.0,27495.0,15421.0,13896.0,-8332.0,-22544.0,12010.0,-32768.0,32767.0
0.6289749145507812,14868.0,-3752.0,-6180.0,6568.0,11898.0,12195.0,32767.0,10676.0,-26232.0,21320.0,-32768.0,32767.0
0.6893806457519531,-5880.0,-3824.0,-6864.0,-11038.0,-6009.0,-2390.0,32767.0,13812.0,-21064.0,-4462.0,7683.0,-3771.0
0.8706934452056885,-8904.0,-11512.0,-5060.0,-18602.0,-10046.0,-10786.0,23804.0,14588.0,-15768.0,-13516.0,18394.0,-29794.0
0.9312543869018555,-8100.0,-14904.0,-3356.0,-21515.0,-347.0,-7227.0,10372.0,14288.0,-13740.0,-1334.0,32767.0,-32768.0
0.98874831199646,-5440.0,-24304.0,-4680.0,-29101.0,-7842.0,-11091.0,-4152.0,14348.0,-18960.0,11503.0,26238.0,-32768.0
1.1094274520874023,340.0,-25220.0,-8136.0,-17183.0,3203.0,-9916.0,-9604.0,11328.0,-22160.0,14840.0,12746.0,-27278.0
1.2335107326507568,-2912.0,-27636.0,-7756.0,-19876.0,5437.0,-4067.0,-14200.0,16340.0,-24140.0,6819.0,15651.0,-12638.0
1.3496274948120117,-5224.0,-25736.0,-13032.0,4981.0,-639.0,-3141.0,-7640.0,11088.0,-22308.0,-2700.0,-10371.0,-3450.0
1.4112508296966553,-2896.0,-21916.0,-12904.0,3245.0,2775.0,-69.0,84.0,9844.0,-20036.0,601.0,-7403.0,3284.0
1.5292842388153076,-2564.0,-22280.0,-14572.0,-1194.0,2177.0,648.0,308.0,9152.0,-19808.0,1325.0,1131.0,2983.0
1.648970365524292,-1960.0,-21780.0,-14332.0,1265.0,437.0,-800.0,316.0,9408.0,-19672.0,316.0,-1488.0,900.0
1.70920729637146,-2432.0,-22472.0,-13940.0,-3033.0,641.0,164.0,-736.0,9960.0,-18980.0,-109.0,858.0,-676.0
