timestamp_ms,ax,ay,az,gx,gy,gz
0,-0.6894999742507935,-1.4747999906539917,8.774700164794922,-0.15399999916553497,0.0333000011742115,0.03889999911189079
10,-0.5842000246047974,-1.503600001335144,8.872900009155273,-0.17319999635219574,0.031199999153614044,0.05009999871253967
20,-0.5004000067710876,-1.5609999895095825,9.14109992980957,-0.18039999902248383,0.04960000142455101,0.05299999937415123
30,-0.646399974822998,-1.6065000295639038,9.528900146484375,-0.179299995303154,0.07940000295639038,0.038100000470876694
40,-0.964900016784668,-1.5778000354766846,10.060400009155273,-0.17749999463558197,0.0560000017285347,0.026599999517202377
50,-1.1588000059127808,-1.5011999607086182,10.682900428771973,-0.18279999494552612,-0.03440000116825104,0.026900000870227814
60,-1.49399995803833,-1.7789000272750854,11.571200370788574,-0.1680999994277954,-0.10530000180006027,0.042100001126527786
70,-1.9703999757766724,-2.5713999271392822,12.8233003616333,-0.07349999994039536,-0.25609999895095825,0.10689999908208847
80,-1.702299952507019,-3.3375000953674316,14.250300407409668,0.09570000320672989,-0.47110000252723694,0.18389999866485596
90,-1.2497999668121338,-4.065400123596191,15.942999839782715,0.29760000109672546,-0.4875999987125397,0.2547000050544739
100,-1.0198999643325806,-4.979899883270264,17.432199478149414,0.5684000253677368,-0.4708000123500824,0.3637000024318695
110,-0.7301999926567078,-6.19379997253418,18.804100036621094,1.0236999988555908,-0.4300999939441681,0.5116000175476074
120,-0.2849000096321106,-7.30709981918335,19.845500946044922,1.6823999881744385,-0.3589000105857849,0.6802999973297119
130,0.6416000127792358,-7.879300117492676,20.44890022277832,2.439199924468994,-0.1678999960422516,0.7689999938011169
140,0.7925000190734863,-7.872099876403809,20.8966007232666,3.1949000358581543,0.2847999930381775,0.7135999798774719
150,-0.2513999938964844,-7.7093000411987305,20.808000564575195,3.861599922180176,0.6413999795913696,0.5939000248908997
160,-1.795699954032898,-7.639900207519531,20.513500213623047,4.441400051116943,0.7282000184059143,0.499099999666214
170,-3.028700113296509,-7.632699966430664,20.02989959716797,4.9721999168396,0.5156000256538391,0.4268999993801117
180,-3.8547000885009766,-7.656700134277344,19.9197998046875,5.401700019836426,0.21850000321865082,0.36000001430511475
190,-4.151500225067139,-7.900899887084961,19.780899047851562,5.722499847412109,-0.1324000060558319,0.32109999656677246
200,-3.5481998920440674,-8.362899780273438,19.773700714111328,5.995100021362305,-0.359499990940094,0.28940001130104065
210,-3.3136000633239746,-8.865699768066406,19.759300231933594,6.2683000564575195,-0.34880000352859497,0.3668999969959259
220,-2.226599931716919,-9.770700454711914,18.981199264526367,6.624300003051758,-0.36079999804496765,0.5271000266075134
230,-1.1348999738693237,-10.829000473022461,18.18160057067871,7.155799865722656,0.054099999368190765,0.6948999762535095
240,-0.9696999788284302,-11.406000137329102,16.354799270629883,7.81689977645874,0.49000000953674316,0.8848999738693237
250,-0.15559999644756317,-11.305399894714355,13.287799835205078,8.562199592590332,0.8090000152587891,0.9987000226974487
260,0.11729999631643295,-10.69729995727539,9.806699752807617,8.731200218200684,1.2941999435424805,1.0139000415802002
270,-0.9696999788284302,-9.8951997756958,6.440400123596191,8.731200218200684,1.5886000394821167,0.9690999984741211
