timestamp_ms,ax,ay,az,gx,gy,gz
0,1780993661,0.5554999709129333,-0.423799991607666,8.90880012512207,0.03060000017285347,0.03359999880194664,-0.005900000222027302
10,1780993661,0.5386999845504761,-0.4693000018596649,8.90880012512207,-0.012799999676644802,0.007499999832361937,-0.0035000001080334187
20,1780993661,0.5649999976158142,-0.5004000067710876,8.97350025177002,-0.053599998354911804,-0.02449999935925007,0.0010999999940395355
30,1780993661,0.5938000082969666,-0.5458999872207642,9.078800201416016,-0.07890000194311142,-0.04340000078082085,0.0066999997943639755
40,1780993661,0.6152999997138977,-0.5577999949455261,9.164999961853027,-0.08070000261068344,-0.03889999911189079,0.005900000222027302
50,1780993661,0.6439999938011169,-0.541100025177002,9.236800193786621,-0.059700001031160355,-0.012500000186264515,0.007199999876320362
60,1780993661,0.6080999970436096,-0.5530999898910522,9.320599555969238,-0.02850000001490116,0.022099999710917473,0.012799999676644802
70,1780993661,0.6129000186920166,-0.5218999981880188,9.335000038146973,0.008500000461935997,0.043699998408555984,0.012000000104308128
80,1780993661,0.6728000044822693,-0.5076000094413757,9.258399963378906,0.040800001472234726,0.04879999905824661,0.004800000227987766
90,1780993661,0.6704000234603882,-0.541100025177002,9.15779972076416,0.05460000038146973,0.04399999976158142,-0.010099999606609344
100,1780993661,0.6583999991416931,-0.5099999904632568,9.071599960327148,0.04580000042915344,0.02800000086426735,-0.022600000724196434
110,1780993661,0.6201000213623047,-0.4860000014305115,9.047699928283691,0.021800000220537186,-0.004800000227987766,-0.022099999710917473
120,1780993661,0.5961999893188477,-0.4860000014305115,9.035699844360352,-0.006399999838322401,-0.027699999511241913,-0.01730000041425228
130,1780993661,0.5938000082969666,-0.49559998512268066,9.062100410461426,-0.03440000116825104,-0.0272000003606081,-0.012799999676644802
140,1780993661,0.5722000002861023,-0.5195000171661377,9.107500076293945,-0.049300000071525574,-0.009600000455975533,-0.014100000262260437
150,1780993661,0.5626000165939331,-0.4787999987602234,9.143500328063965,-0.055399999022483826,0.016300000250339508,-0.010900000110268593
160,1780993661,0.5507000088691711,-0.45489999651908875,9.215299606323242,-0.04019999876618385,0.03999999910593033,-0.007199999876320362
170,1780993661,0.5291000008583069,-0.45489999651908875,9.251199722290039,-0.014399999752640724,0.042399998754262924,-0.0066999997943639755
180,1780993661,0.541100025177002,-0.4860000014305115,9.217700004577637,0.006899999920278788,0.03539999946951866,-0.010900000110268593
190,1780993661,0.5554999709129333,-0.5027999877929688,9.164999961853027,0.015699999406933784,0.019999999552965164,-0.01889999955892563
200,1780993661,0.54830002784729,-0.5386999845504761,9.133899688720703,0.010700000450015068,0.010099999606609344,-0.0348999984562397
210,1780993661,0.4763999879360199,-0.5985999703407288,9.136300086975098,-0.002400000113993883,0.0005000000237487257,-0.03889999911189079
220,1780993661,0.435699999332428,-0.6273000240325928,9.179400444030762,-0.019999999552965164,-0.010099999606609344,-0.029600000008940697
230,1780993661,0.4645000100135803,-0.6176999807357788,9.258399963378906,-0.026599999517202377,-0.019200000911951065,-0.018699999898672104
240,1780993661,0.49079999327659607,-0.5914000272750854,9.351799964904785,-0.01759999990463257,-0.020800000056624413,-0.010700000450015068
250,1780993661,0.49799999594688416,-0.5673999786376953,9.37090015411377,-0.0010999999940395355,-0.010900000110268593,-0.00989999994635582
260,1780993661,0.5267000198364258,-0.5052000284194946,9.332599639892578,0.025599999353289604,0.008799999952316284,-0.00800000037997961
270,1780993661,0.5554999709129333,-0.45489999651908875,9.27750015258789,0.04960000142455101,0.03700000047683716,-0.0044999998062849045
280,1780993661,0.5267000198364258,-0.40700000524520874,9.086000442504883,0.05860000103712082,0.05380000174045563,-0.002400000113993883
290,1780993661,0.5291000008583069,-0.40459999442100525,8.944700241088867,0.04690000042319298,0.05779999867081642,0.0007999999797903001
300,1780993661,0.5242999792098999,-0.49559998512268066,8.863300323486328,0.01730000041425228,0.04100000113248825,0.0031999999191612005
310,1780993661,0.5242999792098999,-0.5148000121116638,8.8681001663208,-0.025800000876188278,0.014100000262260437,0.00430000014603138
320,1780993661,0.5291000008583069,-0.5267000198364258,8.901599884033203,-0.061000000685453415,-0.007499999832361937,0.0010999999940395355
330,1780993661,0.5339000225067139,-0.5530999898910522,8.97350025177002,-0.08179999887943268,-0.01810000091791153,-0.0005000000237487257
340,1780993661,0.5267000198364258,-0.5267000198364258,9.1003999710083,-0.07750000059604645,-0.02979999966919422,0.00559999980032444
350,1780993661,0.5889999866485596,-0.5267000198364258,9.205699920654297,-0.04879999905824661,-0.03200000151991844,0.012299999594688416
360,1780993661,0.6057000160217285,-0.5649999976158142,9.1697998046875,-0.0210999995470047,-0.024000000208616257,0.010400000028312206
370,1780993661,0.6057000160217285,-0.5649999976158142,9.12909984588623,-0.008299999870359898,-0.008299999870359898,0.0027000000700354576
380,1780993661,0.5866000056266785,-0.54830002784729,9.126700401306152,-0.007199999876320362,-0.0019000000320374966,-0.002899999963119626
390,1780993661,0.5435000061988831,-0.6104999780654907,9.095600128173828,-0.019500000402331352,-0.00930000003427267,-0.006099999882280827
400,1780993661,0.5435000061988831,-0.6057000160217285,9.059700012207031,-0.048500001430511475,-0.0066999997943639755,-0.007499999832361937
410,1780993661,0.4860000014305115,-0.651199996471405,9.081199645996094,-0.09109999984502792,-0.0010999999940395355,-0.007499999832361937
420,1780993661,0.4309999942779541,-0.7159000039100647,9.275099754333496,-0.13459999859333038,-0.015699999406933784,0.0010999999940395355
430,1780993661,0.40700000524520874,-0.7301999926567078,9.583999633789062,-0.1574999988079071,-0.06369999796152115,0.01759999990463257
440,1780993661,0.41659998893737793,-0.8978000283241272,9.8951997756958,-0.1662999987602234,-0.11379999667406082,0.024000000208616257
450,1780993661,0.2921000123023987,-1.2640999555587769,10.431500434875488,-0.18359999358654022,-0.15929999947547913,0.02500000037252903
460,1780993661,0.08139999955892563,-1.7933000326156616,11.209699630737305,-0.1915999948978424,-0.22619999945163727,0.04690000042319298
470,1780993661,-0.3208000063896179,-2.7509000301361084,12.95740032196045,-0.21050000190734863,-0.33809998631477356,0.0877000018954277
480,1780993661,-0.36629998683929443,-3.670300006866455,14.76259994506836,-0.15690000355243683,-0.1899999976158142,0.18629999458789825
490,1780993661,-2.4156999588012695,-4.797999858856201,19.627700805664062,0.09300000220537186,0.10100000351667404,0.4156999886035919
500,1780993661,-2.980799913406372,-6.1244001388549805,23.77440071105957,0.6254000067710876,-0.7365000247955322,0.8076000213623047
510,1780993661,-3.0764999389648438,-7.989500045776367,28.349700927734375,1.5089999437332153,-1.0077999830245972,1.2359000444412231
520,1780993661,-1.7933000326156616,-9.595999717712402,31.668100357055664,2.767699956893921,-0.8203999996185303,1.4349000453948975
530,1780993661,0.8859000205993652,-9.998200416564941,32.977699279785156,4.059800148010254,-0.12309999763965607,1.0714000463485718
540,1780993661,2.1858999729156494,-9.528900146484375,33.73189926147461,5.407299995422363,0.7860999703407288,0.23880000412464142
550,1780993661,2.1714999675750732,-8.904000282287598,32.94660186767578,6.837399959564209,1.0949000120162964,-0.644599974155426
560,1780993661,1.0988999605178833,-8.525799751281738,30.69610023498535,8.17609977722168,0.7850000262260437,-1.3832000494003296
570,1780993661,-0.632099986076355,-8.583200454711914,29.451099395751953,8.731200218200684,0.06689999997615814,-1.7431999444961548
580,1780993661,-0.4214000105857849,-8.836999893188477,26.54210090637207,8.731200218200684,-0.46950000524520874,-1.8092999458312988
590,1780993661,-0.24899999797344208,-9.2608003616333,22.622800827026367,8.731200218200684,-0.28029999136924744,-1.8150999546051025
600,1780993661,-0.656000018119812,-9.665399551391602,19.3523006439209,8.731200218200684,0.14980000257492065,-1.6222000122070312
610,1780993661,-0.11490000039339066,-10.0556001663208,16.191999435424805,8.731200218200684,0.40799999237060547,-1.2792999744415283
620,1780993661,0.7732999920845032,-10.757100105285645,12.825699806213379,8.731200218200684,0.33230000734329224,-1.0636999607086182
630,1780993661,0.6942999958992004,-11.671699523925781,8.688599586486816,8.731200218200684,-0.20090000331401825,-0.9939000010490417
640,1780993661,-0.03830000013113022,-12.016500473022461,3.6296000480651855,8.731200218200684,-0.9560999870300293,-1.0090999603271484
650,1780993661,-0.8859000205993652,-11.640600204467773,-0.9815999865531921,8.731200218200684,-1.594499945640564,-0.9855999946594238
660,1780993661,-1.070199966430664,-10.702099800109863,-4.383800029754639,8.731200218200684,-1.6744999885559082,-0.8608999848365784
670,1780993661,-1.089400053024292,-9.909600257873535,-6.14109992980957,8.731200218200684,-0.9340000152587891,-0.6754999756813049
680,1780993661,-1.1850999593734741,-9.756400108337402,-6.94320011138916,8.731200218200684,-0.1420000046491623,-0.4724000096321106
690,1780993661,-1.2833000421524048,-9.76830005645752,-7.661399841308594,8.503399848937988,0.3230000138282776,-0.3034999966621399
700,1780993661,-1.4149999618530273,-10.07960033416748,-8.899200439453125,7.980000019073486,0.3407999873161316,-0.19480000436306
710,1780993661,-1.2474000453948975,-10.414799690246582,-10.895999908447266,7.638400077819824,0.18070000410079956,-0.060499999672174454
720,1780993661,-0.9002000093460083,-11.097100257873535,-13.290200233459473,7.561699867248535,0.29120001196861267,0.1559000015258789
730,1780993661,0.45489999651908875,-11.853699684143066,-17.81290054321289,7.696499824523926,0.19509999454021454,0.4129999876022339
740,1780993661,1.5681999921798706,-12.579099655151367,-22.732900619506836,7.667200088500977,0.9187999963760376,0.6743999719619751
750,1780993661,2.638400077819824,-11.920700073242188,-28.07200050354004,7.118800163269043,0.8772000074386597,0.8439000248908997
760,1780993661,4.814700126647949,-8.856200218200684,-33.72949981689453,5.72790002822876,0.32429999113082886,0.7608000040054321
770,1780993661,6.612800121307373,-5.111599922180176,-36.4827995300293,3.515399932861328,-0.11640000343322754,0.376800000667572
780,1780993661,7.333399772644043,-1.3623000383377075,-34.72549819946289,1.0463999509811401,-0.024800000712275505,-0.06289999932050705
790,1780993661,7.213699817657471,1.4364999532699585,-28.96980094909668,-1.0394999980926514,0.6017000079154968,-0.4253000020980835
800,1780993661,6.136300086975098,2.9904000759124756,-20.908599853515625,-2.4769999980926514,1.2918000221252441,-0.7050999999046326
810,1780993661,4.051000118255615,3.873800039291382,-12.950200080871582,-3.230600118637085,1.5540000200271606,-0.8985000252723694
820,1780993661,1.6568000316619873,4.862599849700928,-6.296800136566162,-3.390700101852417,1.2520999908447266,-0.927299976348877
830,1780993661,-0.48840001225471497,6.009399890899658,-1.4508999586105347,-3.074199914932251,0.7317000031471252,-0.7698000073432922
840,1780993661,-2.1572000980377197,7.199399948120117,1.4149999618530273,-2.4981000423431396,0.006399999838322401,-0.5716000199317932
850,1780993661,-2.818000078201294,8.415599822998047,2.051800012588501,-1.9217000007629395,-0.5023000240325928,-0.45010000467300415
860,1780993661,-3.1867001056671143,9.114700317382812,2.116499900817871,-1.4646999835968018,-0.4641999900341034,-0.42149999737739563
870,1780993661,-3.5697999000549316,9.885700225830078,1.8076000213623047,-1.0895999670028687,-0.2304999977350235,-0.45509999990463257
880,1780993661,-3.780400037765503,10.283100128173828,1.3838000297546387,-0.7817999720573425,0.04769999906420708,-0.4675999879837036
890,1780993661,-3.857100009918213,10.311800003051758,0.7373999953269958,-0.4812000095844269,0.272599995136261,-0.43299999833106995
900,1780993661,-3.7732999324798584,10.239999771118164,-0.15320000052452087,-0.18729999661445618,0.3248000144958496,-0.31839999556541443
910,1780993661,-3.39739990234375,10.019700050354004,-1.419800043106079,0.06610000133514404,0.1590999960899353,-0.12839999794960022
920,1780993661,-2.5977001190185547,9.816200256347656,-2.7892000675201416,0.25290000438690186,-0.07090000063180923,0.0737999975681305
930,1780993661,-1.4916000366210938,9.794699668884277,-4.036600112915039,0.39570000767707825,-0.23800000548362732,0.2831999957561493
940,1780993661,-0.35910001397132874,9.706100463867188,-5.169099807739258,0.44530001282691956,-0.3118000030517578,0.37619999051094055
950,1780993661,0.756600022315979,9.622300148010254,-6.241700172424316,0.4262999892234802,-0.31470000743865967,0.3880000114440918
960,1780993661,1.5370999574661255,9.505000114440918,-6.842599868774414,0.3781000077724457,-0.17479999363422394,0.32989999651908875
970,1780993661,2.0134999752044678,9.322999954223633,-7.345399856567383,0.2890999913215637,-0.02239999920129776,0.22519999742507935
980,1780993661,2.169100046157837,9.229599952697754,-7.685400009155273,0.17669999599456787,0.0917000025510788,0.125
990,1780993661,2.0566000938415527,9.090800285339355,-7.785900115966797,0.05119999870657921,0.14180000126361847,0.052000001072883606
1000,1780993661,1.8339999914169312,8.81779956817627,-7.606400012969971,-0.05169999971985817,0.14180000126361847,0.005900000222027302
1010,1780993661,1.4364999532699585,8.516200065612793,-7.235300064086914,-0.11749999970197678,0.10289999842643738,-0.023399999365210533
1020,1780993661,1.0367000102996826,8.322199821472168,-6.8282999992370605,-0.14710000157356262,0.04450000077486038,-0.042399998754262924
1030,1780993661,0.6129000186920166,8.272000312805176,-6.6031999588012695,-0.17110000550746918,0.0005000000237487257,-0.05860000103712082
1040,1780993661,0.15800000727176666,8.32699966430664,-6.433199882507324,-0.20250000059604645,-0.03620000183582306,-0.07349999994039536
1050,1780993661,-0.15320000052452087,8.307900428771973,-6.311100006103516,-0.26969999074935913,-0.058400001376867294,-0.07779999822378159
1060,1780993661,-0.4309999942779541,8.322199821472168,-5.997499942779541,-0.33469998836517334,-0.04129999876022339,-0.07829999923706055
1070,1780993661,-0.5649999976158142,8.245599746704102,-5.552199840545654,-0.3871999979019165,0.010700000450015068,-0.0729999989271164
1080,1780993661,-0.7159000039100647,8.216899871826172,-5.171500205993652,-0.40720000863075256,0.08290000259876251,-0.08209999650716782
