timestamp_ms,ax,ay,az,gx,gy,gz
0,1780993661,1.718999981880188,-3.2825000286102295,8.298299789428711,0.1678999960422516,0.04820000007748604,0.05730000138282776
10,1780993661,1.728600025177002,-3.2130000591278076,8.233699798583984,0.13109999895095825,0.09889999777078629,0.05299999937415123
20,1780993661,1.6424000263214111,-3.227400064468384,8.2121000289917,0.09589999914169312,0.1348000019788742,0.03920000046491623
30,1780993661,1.479599952697754,-3.258500099182129,8.161800384521484,0.07349999994039536,0.1363999992609024,0.025599999353289604
40,1780993661,1.2833000421524048,-3.325500011444092,8.094799995422363,0.06019999831914902,0.09589999914169312,0.01549999974668026
50,1780993661,1.1229000091552734,-3.327899932861328,8.097200393676758,0.047200001776218414,0.04610000178217888,0.003700000001117587
60,1780993661,1.1540000438690186,-3.3494999408721924,8.11870002746582,0.0364999994635582,-0.017100000753998756,-0.0007999999797903001
70,1780993661,1.3264000415802002,-3.3375000953674316,8.15470027923584,0.025599999353289604,-0.06319999694824219,0.0013000000035390258
80,1780993661,1.5681999921798706,-3.2776999473571777,8.180999755859375,-0.0035000001080334187,-0.06610000133514404,-0.0031999999191612005
90,1780993661,1.6615999937057495,-3.2393999099731445,8.276800155639648,-0.043699998408555984,-0.04399999976158142,-0.006099999882280827
100,1780993661,1.635200023651123,-3.2560999393463135,8.47070026397705,-0.0714000016450882,-0.014700000174343586,-0.0031999999191612005
110,1780993661,1.5585999488830566,-3.33270001411438,8.597599983215332,-0.07509999722242355,-0.0031999999191612005,-0.0066999997943639755
120,1780993661,1.479599952697754,-3.3877999782562256,8.671799659729004,-0.05620000138878822,-0.009100000374019146,-0.01600000075995922
130,1780993661,1.4388999938964844,-3.4165000915527344,8.7076997756958,-0.024800000712275505,-0.017100000753998756,-0.018400000408291817
140,1780993661,1.4532999992370605,-3.440500020980835,8.671799659729004,0.007499999832361937,-0.02500000037252903,-0.019500000402331352
150,1780993661,1.5513999462127686,-3.414099931716919,8.595199584960938,0.02500000037252903,-0.02239999920129776,-0.0210999995470047
160,1780993661,1.5537999868392944,-3.3566999435424805,8.504199981689453,0.026399999856948853,-0.008299999870359898,-0.016499999910593033
170,1780993661,1.5394999980926514,-3.325500011444092,8.468299865722656,0.00800000037997961,0.002400000113993883,-0.010400000028312206
180,1780993661,1.5609999895095825,-3.351900100708008,8.468299865722656,-0.00989999994635582,0.010700000450015068,-0.0005000000237487257
190,1780993661,1.5825999975204468,-3.3375000953674316,8.51140022277832,-0.022600000724196434,0.02419999986886978,0.011699999682605267
200,1780993661,1.5993000268936157,-3.390199899673462,8.549699783325195,-0.03009999915957451,0.03759999945759773,0.018699999898672104
210,1780993661,1.6783000230789185,-3.4811999797821045,8.588000297546387,-0.04100000113248825,0.06319999694824219,0.025800000876188278
220,1780993661,1.6878999471664429,-3.5195000171661377,8.635899543762207,-0.06710000336170197,0.10849999636411667,0.04479999840259552
230,1780993661,1.5896999835968018,-3.5409998893737793,8.690999984741211,-0.09139999747276306,0.1662999987602234,0.06689999997615814
240,1780993661,1.4557000398635864,-3.581700086593628,8.820199966430664,-0.10849999636411667,0.20810000598430634,0.08370000123977661
250,1780993661,1.4174000024795532,-3.6870999336242676,8.96150016784668,-0.12759999930858612,0.22139999270439148,0.09650000184774399
260,1780993661,1.5657999515533447,-3.8092000484466553,9.172200202941895,-0.15449999272823334,0.23880000412464142,0.11940000206232071
270,1780993661,1.7142000198364258,-3.974400043487549,9.423600196838379,-0.19189999997615814,0.3043000102043152,0.1459999978542328
280,1780993661,1.8051999807357788,-4.213799953460693,9.837800025939941,-0.24539999663829803,0.4074000120162964,0.1800999939441681
290,1780993661,1.795699954032898,-4.522600173950195,10.307000160217285,-0.3253999948501587,0.5564000010490417,0.21930000185966492
300,1780993661,1.62090003490448,-5.087699890136719,11.11870002746582,-0.44179999828338623,0.760200023651123,0.25450000166893005
310,1780993661,0.8116000294685364,-6.2058000564575195,13.14900016784668,-0.5310999751091003,0.8575000166893005,0.2718000113964081
320,1780993661,0.7253999710083008,-7.891300201416016,15.284600257873535,-0.44769999384880066,0.5748000144958496,0.28349998593330383
330,1780993661,0.6847000122070312,-9.885700225830078,18.152799606323242,-0.01549999974668026,0.40290001034736633,0.30640000104904175
340,1780993661,-0.2824999988079071,-11.33180046081543,22.03380012512207,0.8615000247955322,0.5654000043869019,0.35040000081062317
350,1780993661,-0.9384999871253967,-12.234399795532227,25.35219955444336,2.143699884414673,0.12439999729394913,0.44209998846054077
360,1780993661,-0.3255999982357025,-13.11299991607666,27.20050048828125,3.5527000427246094,-0.17110000550746918,0.5717999935150146
370,1780993661,0.6607999801635742,-13.68529987335205,28.819000244140625,4.891200065612793,-0.22040000557899475,0.7512000203132629
380,1780993661,1.8961999416351318,-14.71720027923584,29.640199661254883,6.169099807739258,-0.093299999833107,0.9168999791145325
390,1780993661,2.8970000743865967,-16.912599563598633,29.944299697875977,7.432199954986572,0.30300000309944153,1.059999942779541
400,1780993661,3.0622000694274902,-19.273300170898438,30.41830062866211,8.640800476074219,0.7440000176429749,1.2139999866485596
410,1780993661,2.686300039291382,-20.592500686645508,30.14299964904785,8.731200218200684,0.7556999921798706,1.4242000579833984
420,1780993661,2.487600088119507,-21.277299880981445,27.576400756835938,8.731200218200684,0.6485999822616577,1.5663000345230103
430,1780993661,3.3566999435424805,-21.2101993560791,23.625999450683594,8.731200218200684,0.6139000058174133,1.573699951171875
440,1780993661,4.223400115966797,-20.077800750732422,19.115299224853516,8.731200218200684,0.847599983215332,1.5505000352859497
450,1780993661,4.616000175476074,-18.349199295043945,14.058799743652344,8.731200218200684,1.1783000230789185,1.388800024986267
460,1780993661,4.383800029754639,-15.969300270080566,9.038100242614746,8.731200218200684,1.2664999961853027,1.1330000162124634
470,1780993661,3.6582999229431152,-12.871199607849121,3.3757998943328857,8.731200218200684,1.2858999967575073,0.8162000179290771
480,1780993661,1.2209999561309814,-10.814599990844727,-0.19629999995231628,8.731200218200684,1.001099944114685,0.4763999879360199
490,1780993661,0.5889999866485596,-10.975000381469727,-3.751699924468994,8.731200218200684,0.3962000012397766,0.22599999606609344
500,1780993661,-0.21310000121593475,-11.666899681091309,-5.959199905395508,8.731200218200684,0.03440000116825104,-0.010099999606609344
510,1780993661,-0.03350000083446503,-12.212800025939941,-7.1371002197265625,8.731200218200684,-0.25099998712539673,-0.07010000199079514
520,1780993661,0.5745999813079834,-11.844099998474121,-9.033300399780273,8.731200218200684,-0.22460000216960907,0.1031000018119812
530,1780993661,0.656000018119812,-10.007800102233887,-11.669300079345703,8.731200218200684,0.11219999939203262,0.3424000144004822
540,1780993661,0.6392999887466431,-7.869699954986572,-15.397100448608398,8.731200218200684,0.49540001153945923,0.7268999814987183
550,1780993661,-0.3208000063896179,-5.561699867248535,-19.136899948120117,7.9405999183654785,1.210800051689148,1.1246999502182007
560,1780993661,-1.8961999416351318,-3.9144999980926514,-20.594900131225586,6.755099773406982,1.2438000440597534,1.3795000314712524
570,1780993661,-2.2553000450134277,-3.2943999767303467,-20.372299194335938,5.701000213623047,0.6710000038146973,1.4714000225067139
580,1780993661,-1.3167999982833862,-3.3447000980377197,-19.527099609375,4.786200046539307,0.010700000450015068,1.4730000495910645
590,1780993661,0.35429999232292175,-3.5434000492095947,-18.763399124145508,4.024899959564209,-0.3070000112056732,1.4701000452041626
600,1780993661,2.0494000911712646,-3.2488999366760254,-18.009199142456055,3.365999937057495,-0.24250000715255737,1.4434000253677368
610,1780993661,3.0861001014709473,-2.3798000812530518,-17.89430046081543,2.7843000888824463,0.048500001430511475,1.368299961090088
620,1780993661,3.526700019836426,-0.49559998512268066,-17.908599853515625,2.2393999099731445,0.384799987077713,1.2467999458312988
630,1780993661,3.4739999771118164,2.432499885559082,-17.666799545288086,1.6028000116348267,0.5705000162124634,1.1023999452590942
640,1780993661,3.2321999073028564,5.3078999519348145,-16.821699142456055,0.900600016117096,0.5827999711036682,0.9329000115394592
650,1780993661,2.6335999965667725,7.259200096130371,-15.124199867248535,0.25049999356269836,0.3880000114440918,0.733299970626831
660,1780993661,2.0685999393463135,8.413200378417969,-12.382800102233887,-0.33869999647140503,0.06080000102519989,0.546500027179718
670,1780993661,1.5825999975204468,8.882499694824219,-9.033300399780273,-0.776199996471405,-0.3666999936103821,0.4140999913215637
680,1780993661,1.826799988746643,8.698100090026855,-5.873000144958496,-0.9480999708175659,-0.7886999845504761,0.31790000200271606
690,1780993661,2.5738000869750977,8.322199821472168,-3.5985000133514404,-0.9081000089645386,-1.0247999429702759,0.22599999606609344
