timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.01448822021484375,-10120.0,-20440.0,-12216.0,900.0,311.0,2752.0,-80.0,14304.0,-19328.0,90.0,7.0,2753.0
0.07482695579528809,-10876.0,-19988.0,-12256.0,-1280.0,540.0,1448.0,376.0,14972.0,-19860.0,-409.0,2156.0,2368.0
0.31539249420166016,-11760.0,-20300.0,-11120.0,-3909.0,-1435.0,871.0,-1300.0,16896.0,-23816.0,-6413.0,7373.0,2737.0
0.3154447078704834,-13228.0,-23488.0,-8716.0,-10194.0,-15967.0,10663.0,-6736.0,14784.0,-32768.0,-32768.0,7667.0,401.0
0.3772237300872803,-19480.0,-22504.0,-11536.0,5202.0,-32768.0,-5399.0,8376.0,7956.0,-18840.0,-32768.0,3991.0,-1174.0
0.49459195137023926,10788.0,-15876.0,-17408.0,-4603.0,-15048.0,3807.0,19944.0,288.0,14240.0,-15202.0,7144.0,-703.0
0.6149053573608398,-5076.0,-24308.0,-7636.0,-9514.0,32767.0,1348.0,-1964.0,11928.0,-8868.0,25271.0,6561.0,-51.0
0.6756997108459473,-9480.0,-21208.0,-7728.0,10657.0,14427.0,-1192.0,996.0,13668.0,-15556.0,19620.0,-11509.0,-1071.0
0.8558130264282227,-8720.0,-19488.0,-8612.0,2247.0,15462.0,-2409.0,540.0,14580.0,-16308.0,17042.0,-2275.0,447.0
0.9145629405975342,-9748.0,-20568.0,-10284.0,2483.0,12980.0,-2202.0,56.0,15872.0,-16808.0,15032.0,-3725.0,1207.0
0.9765791893005371,-10500.0,-19304.0,-9664.0,4216.0,8152.0,-2796.0,-324.0,16000.0,-17228.0,13053.0,-3109.0,-16.0
1.0944373607635498,-11340.0,-19908.0,-10860.0,1678.0,9338.0,-1964.0,-704.0,16532.0,-17460.0,11935.0,-1194.0,238.0
1.2148182392120361,-11704.0,-20052.0,-10104.0,3010.0,5763.0,-1576.0,132.0,17000.0,-18340.0,9131.0,-3296.0,-943.0
1.2752578258514404,-10892.0,-20008.0,-10772.0,1887.0,3146.0,-2266.0,-684.0,15792.0,-18484.0,5386.0,-1783.0,-2824.0
1.394505262374878,-10972.0,-19516.0,-11156.0,543.0,2712.0,-1702.0,-1308.0,16100.0,-18492.0,3480.0,-1369.0,-1813.0
1.5329947471618652,-11136.0,-19968.0,-10360.0,-189.0,1511.0,-792.0,-1332.0,16456.0,-18392.0,1810.0,362.0,-868.0
1.6354835033416748,-11208.0,-20176.0,-10440.0,93.0,-137.0,-134.0,-1168.0,16284.0,-17928.0,252.0,108.0,-103.0
1.7549195289611816,-11196.0,-20136.0,-10584.0,64.0,-206.0,378.0,-548.0,15868.0,-17424.0,-63.0,212.0,358.0
1.9343998432159424,-10944.0,-20100.0,-10532.0,-182.0,-99.0,454.0,-452.0,15612.0,-17552.0,-307.0,-157.0,353.0
1.934603214263916,-10860.0,-19984.0,-10396.0,-428.0,-74.0,361.0,-444.0,15840.0,-17368.0,-284.0,195.0,208.0
1.996084451675415,-10912.0,-20088.0,-10556.0,-154.0,-447.0,-21.0,-552.0,15788.0,-17252.0,-518.0,-620.0,-133.0
