timestamp_ms,ax,ay,az,gx,gy,gz
0,1781009863,-9.016599655151367,0.7638000249862671,2.0829999446868896,-0.05779999867081642,0.08739999681711197,-0.04179999977350235
10,1781009863,-9.064399719238281,0.6847000122070312,2.044600009918213,-0.03700000047683716,0.08630000054836273,-0.05490000173449516
20,1781009863,-9.052499771118164,0.6704000234603882,2.0062999725341797,-0.03280000016093254,0.06239999830722809,-0.06449999660253525
30,1781009863,-9.011799812316895,0.6345000267028809,1.9991999864578247,-0.04639999940991402,0.03539999946951866,-0.05920000001788139
40,1781009863,-9.102800369262695,0.5698000192642212,2.0494000911712646,-0.0729999989271164,0.013299999758601189,-0.04450000077486038
50,1781009863,-9.15060043334961,0.5626000165939331,2.094899892807007,-0.093299999833107,-0.01600000075995922,-0.033799998462200165
60,1781009863,-9.15779972076416,0.6080999970436096,2.0852999687194824,-0.10130000114440918,-0.020500000566244125,-0.0272000003606081
70,1781009863,-9.184200286865234,0.646399974822998,2.1261000633239746,-0.09430000185966492,-0.009600000455975533,-0.029600000008940697
80,1781009863,-9.1697998046875,0.7063000202178955,2.169100046157837,-0.07090000063180923,0.004000000189989805,-0.032499998807907104
90,1781009863,-9.143500328063965,0.6919000148773193,2.1619999408721924,-0.03759999945759773,0.019200000911951065,-0.029600000008940697
100,1781009863,-9.188899993896484,0.6201000213623047,2.140399932861328,-0.007499999832361937,0.0210999995470047,-0.026599999517202377
110,1781009863,-9.18179988861084,0.5938000082969666,2.0734000205993652,0.009100000374019146,0.0031999999191612005,-0.025299999862909317
120,1781009863,-9.188899993896484,0.49559998512268066,2.0734000205993652,0.01489999983459711,-0.013299999758601189,-0.0210999995470047
130,1781009863,-9.227299690246582,0.44530001282691956,2.0613999366760254,0.02160000056028366,-0.02370000071823597,-0.015699999406933784
140,1781009863,-9.258399963378906,0.4763999879360199,2.0757999420166016,0.02290000021457672,-0.015200000256299973,-0.012299999594688416
150,1781009863,-9.282299995422363,0.5076000094413757,2.0494000911712646,0.016499999910593033,-0.0005000000237487257,-0.008299999870359898
160,1781009863,-9.200900077819824,0.5722000002861023,2.051800012588501,0.008299999870359898,0.021299999207258224,-0.006899999920278788
170,1781009863,-9.136300086975098,0.6800000071525574,1.9895999431610107,0.0007999999797903001,0.05299999937415123,-0.003700000001117587
180,1781009863,-9.064399719238281,0.7159000039100647,1.9464999437332153,-0.0035000001080334187,0.07670000195503235,-0.0027000000700354576
190,1781009863,-8.975899696350098,0.6991000175476074,1.9082000255584717,-0.0031999999191612005,0.08709999918937683,-0.00430000014603138
200,1781009863,-8.954299926757812,0.6800000071525574,1.829200029373169,-0.0010999999940395355,0.07859999686479568,-0.006399999838322401
210,1781009863,-8.975899696350098,0.6392999887466431,1.8243999481201172,0.0015999999595806003,0.04820000007748604,-0.011500000022351742
220,1781009863,-8.999799728393555,0.5626000165939331,1.8651000261306763,-0.0066999997943639755,0.009100000374019146,-0.019200000911951065
230,1781009863,-9.042900085449219,0.5530999898910522,1.9082000255584717,-0.01810000091791153,-0.027699999511241913,-0.019700000062584877
240,1781009863,-9.10990047454834,0.5530999898910522,1.968000054359436,-0.017100000753998756,-0.04500000178813934,-0.016499999910593033
250,1781009863,-9.15779972076416,0.5889999866485596,2.0134999752044678,0.0005000000237487257,-0.0333000011742115,-0.019200000911951065
260,1781009863,-9.193699836730957,0.6679999828338623,2.039900064468384,0.020800000056624413,-0.010400000028312206,-0.017899999395012856
270,1781009863,-9.220100402832031,0.7159000039100647,1.9944000244140625,0.03440000116825104,0.014100000262260437,-0.006399999838322401
280,1781009863,-9.217700004577637,0.6822999715805054,1.9416999816894531,0.040800001472234726,0.023399999365210533,0.0019000000320374966
290,1781009863,-9.179400444030762,0.6439999938011169,1.8220000267028809,0.03519999980926514,0.026399999856948853,-0.002400000113993883
300,1781009863,-9.086000442504883,0.6728000044822693,1.7884999513626099,0.01549999974668026,0.018699999898672104,-0.007699999958276749
310,1781009863,-9.033300399780273,0.6535999774932861,1.795699954032898,-0.010400000028312206,0.010099999606609344,-0.0044999998062849045
320,1781009863,-9.021400451660156,0.6248999834060669,1.809999942779541,-0.03139999881386757,0.00430000014603138,-0.009100000374019146
330,1781009863,-9.016599655151367,0.6297000050544739,1.8579000234603882,-0.048500001430511475,-0.0031999999191612005,-0.012299999594688416
340,1781009863,-8.947099685668945,0.6439999938011169,1.8554999828338623,-0.05649999901652336,0.0015999999595806003,-0.01549999974668026
350,1781009863,-8.944700241088867,0.6583999991416931,1.8410999774932861,-0.04960000142455101,0.026399999856948853,-0.025299999862909317
360,1781009863,-8.947099685668945,0.7229999899864197,1.8530999422073364,-0.03999999910593033,0.05249999836087227,-0.038100000470876694
370,1781009863,-8.928000450134277,0.7709000110626221,1.845900058746338,-0.035999998450279236,0.06610000133514404,-0.04500000178813934
380,1781009863,-8.94950008392334,0.7709000110626221,1.809999942779541,-0.02419999986886978,0.06449999660253525,-0.047200001776218414
390,1781009863,-8.999799728393555,0.7207000255584717,1.7789000272750854,-0.014399999752640724,0.043699998408555984,-0.05299999937415123
400,1781009863,-9.045299530029297,0.6751999855041504,1.7836999893188477,-0.0210999995470047,0.008500000461935997,-0.05860000103712082
410,1781009863,-9.021400451660156,0.6345000267028809,1.7812999486923218,-0.042399998754262924,-0.01759999990463257,-0.06319999694824219
420,1781009863,-9.030900001525879,0.5770000219345093,1.7979999780654907,-0.06949999928474426,-0.0210999995470047,-0.06870000064373016
430,1781009863,-9.011799812316895,0.5148000121116638,1.8243999481201172,-0.10209999978542328,-0.006099999882280827,-0.08070000261068344
440,1781009863,-8.971099853515625,0.39980000257492065,1.8243999481201172,-0.1348000019788742,0.02419999986886978,-0.10580000281333923
450,1781009863,-8.982999801635742,0.3472000062465668,1.8913999795913696,-0.1704999953508377,0.05139999836683273,-0.13030000030994415
460,1781009863,-9.045299530029297,0.24660000205039978,2.046999931335449,-0.21690000593662262,0.06480000168085098,-0.14839999377727509
470,1781009863,-8.956700325012207,0.18199999630451202,2.159600019454956,-0.259799987077713,0.08500000089406967,-0.1647000014781952
480,1781009863,-9.054900169372559,-0.019200000911951065,2.5162999629974365,-0.27950000762939453,0.09650000184774399,-0.15850000083446503
490,1781009863,-9.172200202941895,-0.435699999332428,2.9472999572753906,-0.29679998755455017,0.06629999727010727,-0.16519999504089355
500,1781009863,-9.375699996948242,-0.8762999773025513,3.6105000972747803,-0.30640000104904175,0.0210999995470047,-0.1800999939441681
510,1781009863,-9.59119987487793,-1.1301000118255615,4.55620002746582,-0.26649999618530273,-0.049300000071525574,-0.14920000731945038
