timestamp,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
0.002989530563354492,-10212.0,-14624.0,-3024.0,-1147.0,1069.0,1315.0,-1040.0,10920.0,-17980.0,-1213.0,4751.0,-284.0
0.06608223915100098,-9500.0,-15036.0,-1228.0,-1883.0,-7048.0,306.0,-4996.0,12364.0,-24748.0,-15502.0,4163.0,-1262.0
0.18312859535217285,-10472.0,-18116.0,2068.0,7121.0,-32601.0,-881.0,-2824.0,6456.0,-30496.0,-32768.0,-31278.0,-1981.0
0.3039512634277344,-5204.0,-13960.0,-3200.0,5080.0,-24166.0,3726.0,-1732.0,-3372.0,-26872.0,-32768.0,-5995.0,3556.0
0.3629415035247803,-11400.0,-16428.0,-16280.0,-549.0,-28291.0,11317.0,-2184.0,-10328.0,-6736.0,-32768.0,6344.0,20615.0
0.4837377071380615,16932.0,-16444.0,-8448.0,-4859.0,9386.0,5400.0,3180.0,-4980.0,2588.0,1862.0,-786.0,16361.0
0.6043858528137207,3696.0,-19464.0,-2648.0,7140.0,20078.0,-8252.0,1908.0,3132.0,-6708.0,25814.0,-7203.0,-13175.0
0.6642405986785889,2184.0,-13556.0,-4400.0,4082.0,13313.0,-11376.0,-3188.0,196.0,-13016.0,32767.0,5363.0,-15460.0
0.7836399078369141,-3884.0,-14520.0,-5340.0,9333.0,16807.0,-2495.0,216.0,1312.0,-21784.0,32767.0,-5110.0,-3681.0
0.9030585289001465,-9592.0,-15208.0,-2796.0,4597.0,24021.0,-2980.0,-2592.0,7072.0,-23732.0,27241.0,7166.0,-2236.0
0.9634580612182617,-3936.0,-10936.0,-1672.0,1553.0,-2244.0,-2396.0,-2504.0,10908.0,-19908.0,8297.0,-2689.0,-1888.0
1.0827255249023438,-5032.0,-11184.0,-716.0,-1563.0,3531.0,-1651.0,-488.0,11792.0,-15144.0,307.0,764.0,831.0
