timestamp_ms,ax,ay,az,gx,gy,gz
0,-1.702299952507019,4.754899978637695,8.370100021362305,0.09220000356435776,0.1436000019311905,0.07810000330209732
10,-1.8602999448776245,4.836299896240234,8.341400146484375,0.09269999712705612,0.10999999940395355,0.08529999852180481
20,-1.8028000593185425,4.8506999015808105,8.166600227355957,0.08980000019073486,0.04740000143647194,0.09830000251531601
30,-1.6855000257492065,4.8506999015808105,8.018199920654297,0.09269999712705612,-0.0210999995470047,0.11909999698400497
40,-1.5226999521255493,4.9679999351501465,7.72130012512207,0.0892999991774559,-0.08630000054836273,0.14419999718666077
50,-1.4675999879837036,5.044600009918213,7.407700061798096,0.08259999752044678,-0.093299999833107,0.14710000157356262
60,-1.4508999586105347,5.1427001953125,7.081999778747559,0.05889999866485596,-0.1225999966263771,0.12870000302791595
70,-1.2402000427246094,5.36299991607666,6.651100158691406,-0.002899999963119626,-0.179299995303154,0.1071000024676323
80,-0.9815999865531921,5.535399913787842,6.351799964904785,-0.10580000281333923,-0.18389999866485596,0.08229999989271164
90,-0.8499000072479248,5.5904998779296875,5.880199909210205,-0.24410000443458557,-0.19269999861717224,0.04879999905824661
100,-0.6488000154495239,5.47790002822876,5.123600006103516,-0.3889999985694885,-0.2793000042438507,-0.010400000028312206
110,-0.227400004863739,5.2480998039245605,4.213799953460693,-0.5199000239372253,-0.4442000091075897,-0.09619999676942825
120,0.4693000018596649,4.999100208282471,3.0694000720977783,-0.6234999895095825,-0.6808000206947327,-0.17960000038146973
130,1.496399998664856,4.587299823760986,1.3526999950408936,-0.6863999962806702,-0.9661999940872192,-0.24379999935626984
140,2.4972000122070312,4.27370023727417,-0.8953999876976013,-0.7343999743461609,-1.1437000036239624,-0.32190001010894775
150,3.3015999794006348,4.5131001472473145,-2.9449000358581543,-0.8198999762535095,-1.1330000162124634,-0.46309998631477356
160,3.8043999671936035,5.377399921417236,-4.508299827575684,-1.132200002670288,-1.0484999418258667,-0.6607999801635742
170,4.106100082397461,6.524199962615967,-5.77239990234375,-1.7259000539779663,-1.0088000297546387,-0.9228000044822693
180,4.4004998207092285,7.776400089263916,-7.081999778747559,-2.6826999187469482,-1.1995999813079834,-1.2151000499725342
190,4.936800003051758,8.78909969329834,-8.542499542236328,-4.031000137329102,-1.5074000358581543,-1.4693000316619873
200,4.999100208282471,9.2608003616333,-9.696499824523926,-5.73769998550415,-1.697100043296814,-1.6395000219345093
210,4.776400089263916,8.638299942016602,-10.850500106811523,-7.684000015258789,-1.9717999696731567,-1.666200041770935
220,4.785999774932861,6.414100170135498,-12.136199951171875,-8.731399536132812,-2.443700075149536,-1.4244999885559082
230,5.018199920654297,2.674299955368042,-13.87440013885498,-8.731399536132812,-2.891900062561035,-0.8289999961853027
240,4.481900215148926,-1.9728000164031982,-15.789799690246582,-8.731399536132812,-2.8534998893737793,-0.041600000113248825
250,2.6791000366210938,-6.229700088500977,-16.83839988708496,-8.731399536132812,-2.708899974822998,0.6173999905586243
260,1.0654000043869019,-12.722800254821777,-21.76810073852539,-8.731399536132812,-2.6512999534606934,1.0520000457763672
270,1.3071999549865723,-19.084199905395508,-23.547000885009766,-8.731399536132812,-2.495699882507324,1.3494000434875488
280,1.728600025177002,-24.45199966430664,-23.590099334716797,-8.731399536132812,-2.052000045776367,1.426900029182434
